condition	Sentence	question	options	answer	list	itemID	block	RNDM
FILLER1	Owls are more flexible than humans because a bird's head is only connected by one socket pivot.	Are humans less flexible than owls?	(r) Yes　　　　　　　　　　　No (u)	r	q	80	2	FILLER1
FILLER1	Even in the same animal, not all bites are the same.	For a given animal, can you expect that some bites have different intensity?	(r) Yes　　　　　　　　　　　No (u)	r	q	81	2	FILLER1
FILLER1	Buck did not like it, but he bore up well to the work, taking pride in it.	How did Buck deal with his job?	(r) He quit　　　　　　　　　　　He carried on (u)	u	q	82	2	FILLER1
FILLER1	These days, neuroscience is beginning to catch up to musicians who practice mentally.	Is neuroscience making progress in understanding how musicians can practice mentally?	(r) Yes　　　　　　　　　　　No (u)	r	q	83	2	FILLER1
FILLER1	Hybrid vehicles have a halo that makes owners feel righteous and their neighbors feel guilty for not doing as much to save the planet.	Why would the neighbors feel inferior?	(r) They are not as rich　　　　　　　　　　　Their cars are not as eco-friendly (u)	u	q	84	2	FILLER1
FILLER1	Binge drinking may not necessarily kill or even damage brain cells, as commonly thought, a new animal study suggests.	What do most people think about binge drinking?	(r) It may not damage brain cells　　　　　　　　　　　It damages brain cells. (u)	u	q	85	2	FILLER1
FILLER1	When attacked, a skunk's natural inclination is to turn around, lick its tail and spray a noxious scent.	Are skunks inclined to face forward when attacked?	(r) Yes　　　　　　　　　　　No (u)	u	q	86	2	FILLER1
FILLER1	All that the brain has to work with are imperfect incoming electrical impulses announcing that things are happening.	Are electrical singals in our brain always correct?	(r) Yes　　　　　　　　　　　No (u)	u	q	87	2	FILLER1
FILLER1	There often seems to be more diving in soccer than in the Summer Olympics.	Do people frequently dive in soccer?	(r) Yes　　　　　　　　　　　No (u)	r	q	88	2	FILLER1
FILLER1	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.	How would one describe Susan?	(r) Philanthropic　　　　　　　　　　　Selfish (u)	r	q	89	2	FILLER1
FILLER1	Unfortunately, for every six water bottles we use, only one makes it to the recycling bin.	What is the average recycling rate?	(r) Six out of one hundred　　　　　　　　　　　One out of six (u)	u	q	90	2	FILLER1
FILLER1	As in the United States, Colombian legislation requires travelers entering the country to declare cash in excess of ten thousand dollars.	As you enter Colombia, do you need to declare cash in excess of fifteen thousand dollars?	(r) Yes　　　　　　　　　　　No (u)	r	q	91	2	FILLER1
FILLER1	Stress is a risk factor for both depression and anxiety, he says.	Is stress a risk factor for depression, but not anxiety?	(r) Yes　　　　　　　　　　　No (u)	u	q	92	2	FILLER1
FILLER1	When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount.	Does common wisdom emphasize a healthy distance to maintain a lasting relationship?	(r) Yes　　　　　　　　　　　No (u)	u	q	93	2	FILLER1
FILLER1	Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger.	Was half a million livres considered a significant amount of money?	(r) Yes　　　　　　　　　　　No (u)	r	q	94	2	FILLER1
FILLER1	When preparing to check out of their hotel room, some frequent travelers pile up their used bath towels on the bathroom floor.	Do frequent travellers sometimes pile clean bath towels on the bathroom floor before checking out of a hotel?	(r) Yes　　　　　　　　　　　No (u)	u	q	95	2	FILLER1
FILLER1	Research showing that a tiny European river bug called the water boatman may be the loudest animal on earth has some intersting sidebars.	What makes water boatman distinctive?	(r) Its size　　　　　　　　　　　Its sound (u)	u	q	96	2	FILLER1
FILLER1	When the new world was first discovered it was found to be, like the old, well stocked with plants and animals.	Was the old world well stocked with plants and animals?	(r) Yes　　　　　　　　　　　No (u)	r	q	97	2	FILLER1
FILLER1	Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.	What was sold at the stand that was shut-down?	(r) Lemonade　　　　　　　　　　　Fruit (u)	r	q	98	2	FILLER1
FILLER1	An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.	When in the process should we determine whether microbes were introduced?	(r) Late　　　　　　　　　　　Early (u)	u	q	99	2	FILLER1
FILLER1	Lady Gaga's YouTube account was suspended Thursday.	What account was suspended on Thursday?	(r) Lady Gaga's Youtube　　　　　　　　　　　Lady Gaga's Instagram (u)	r	q	100	2	FILLER1
FILLER1	John Thornton asked little of man or nature.	Did John Thorton expect a lot from other people?	(r) Yes　　　　　　　　　　　No (u)	u	q	101	2	FILLER1
FILLER1	Proper ventilation will make a backdraft less likely.	Would proper ventilation reduce backdraft?	(r) Yes　　　　　　　　　　　No (u)	r	q	102	2	FILLER1
FILLER1	There are now rumblings that Apple might soon invade the smart watch space, though the company is maintaining its customary silence.	Which market is Apple rumored to enter?	(r) Smart watches　　　　　　　　　　　Self-driving cars (u)	r	r	73	2	FILLER1
FILLER1	A bill was drafted and introduced into Parliament several times but met with great opposition, mostly from farmers.	Who hates the bill most?	(r) Construction workers　　　　　　　　　　　Farmers (u)	u	r	74	2	FILLER1
FILLER1	The human body can tolerate only a small range of temperature, especially when the person is engaged in vigorous activity.	At which point are people resistent to a wider range of temperature?	(r) When sleeping　　　　　　　　　　　When exercising (u)	u	r	75	2	FILLER1
FILLER1	Seeing Peter slowly advancing upon him through the air with dagger poised, he sprang upon the bulwarks to cast himself into the sea.	Did the man escape Peter's attempt to attack?	(r) Yes　　　　　　　　　　　No (u)	r	r	76	2	FILLER1
FILLER1	Some months later, Michael Larson saw another opportunity to stack the odds in his favor with a dash of ingenuity.	Did Larson see more than one opportunity?	(r) Yes　　　　　　　　　　　No (u)	r	r	77	2	FILLER1
FILLER1	Bob Murphy, the Senior PGA Tour money leader with seven hundred thousand, says heat shouldn't be a factor.	Is the leader cocnered about the weather?	(r) Yes　　　　　　　　　　　No (u)	u	r	78	2	FILLER1
FILLER1	Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.	Was Greg Anderson asked to testify?	(r) Yes　　　　　　　　　　　No (u)	r	r	79	2	FILLER1
FILLER1	Owls are more flexible than humans because a bird's head is only connected by one socket pivot.	Are humans less flexible than owls?	(r) Yes　　　　　　　　　　　No (u)	r	r	80	2	FILLER1
FILLER1	Even in the same animal, not all bites are the same.	For a given animal, can you expect that some bites have different intensity?	(r) Yes　　　　　　　　　　　No (u)	r	r	81	2	FILLER1
FILLER1	Buck did not like it, but he bore up well to the work, taking pride in it.	How did Buck deal with his job?	(r) He quit　　　　　　　　　　　He carried on (u)	u	r	82	2	FILLER1
FILLER1	These days, neuroscience is beginning to catch up to musicians who practice mentally.	Is neuroscience making progress in understanding how musicians can practice mentally?	(r) Yes　　　　　　　　　　　No (u)	r	r	83	2	FILLER1
FILLER1	Hybrid vehicles have a halo that makes owners feel righteous and their neighbors feel guilty for not doing as much to save the planet.	Why would the neighbors feel inferior?	(r) They are not as rich　　　　　　　　　　　Their cars are not as eco-friendly (u)	u	r	84	2	FILLER1
FILLER1	Binge drinking may not necessarily kill or even damage brain cells, as commonly thought, a new animal study suggests.	What do most people think about binge drinking?	(r) It may not damage brain cells　　　　　　　　　　　It damages brain cells. (u)	u	r	85	2	FILLER1
FILLER1	When attacked, a skunk's natural inclination is to turn around, lick its tail and spray a noxious scent.	Are skunks inclined to face forward when attacked?	(r) Yes　　　　　　　　　　　No (u)	u	r	86	2	FILLER1
FILLER1	All that the brain has to work with are imperfect incoming electrical impulses announcing that things are happening.	Are electrical singals in our brain always correct?	(r) Yes　　　　　　　　　　　No (u)	u	r	87	2	FILLER1
FILLER1	There often seems to be more diving in soccer than in the Summer Olympics.	Do people frequently dive in soccer?	(r) Yes　　　　　　　　　　　No (u)	r	r	88	2	FILLER1
FILLER1	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.	How would one describe Susan?	(r) Philanthropic　　　　　　　　　　　Selfish (u)	r	r	89	2	FILLER1
FILLER1	Unfortunately, for every six water bottles we use, only one makes it to the recycling bin.	What is the average recycling rate?	(r) Six out of one hundred　　　　　　　　　　　One out of six (u)	u	r	90	2	FILLER1
FILLER1	As in the United States, Colombian legislation requires travelers entering the country to declare cash in excess of ten thousand dollars.	As you enter Colombia, do you need to declare cash in excess of fifteen thousand dollars?	(r) Yes　　　　　　　　　　　No (u)	r	r	91	2	FILLER1
FILLER1	Stress is a risk factor for both depression and anxiety, he says.	Is stress a risk factor for depression, but not anxiety?	(r) Yes　　　　　　　　　　　No (u)	u	r	92	2	FILLER1
FILLER1	When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount.	Does common wisdom emphasize a healthy distance to maintain a lasting relationship?	(r) Yes　　　　　　　　　　　No (u)	u	r	93	2	FILLER1
FILLER1	Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger.	Was half a million livres considered a significant amount of money?	(r) Yes　　　　　　　　　　　No (u)	r	r	94	2	FILLER1
FILLER1	When preparing to check out of their hotel room, some frequent travelers pile up their used bath towels on the bathroom floor.	Do frequent travellers sometimes pile clean bath towels on the bathroom floor before checking out of a hotel?	(r) Yes　　　　　　　　　　　No (u)	u	r	95	2	FILLER1
FILLER1	Research showing that a tiny European river bug called the water boatman may be the loudest animal on earth has some intersting sidebars.	What makes water boatman distinctive?	(r) Its size　　　　　　　　　　　Its sound (u)	u	r	96	2	FILLER1
FILLER1	When the new world was first discovered it was found to be, like the old, well stocked with plants and animals.	Was the old world well stocked with plants and animals?	(r) Yes　　　　　　　　　　　No (u)	r	r	97	2	FILLER1
FILLER1	Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.	What was sold at the stand that was shut-down?	(r) Lemonade　　　　　　　　　　　Fruit (u)	r	r	98	2	FILLER1
FILLER1	An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.	When in the process should we determine whether microbes were introduced?	(r) Late　　　　　　　　　　　Early (u)	u	r	99	2	FILLER1
FILLER1	Lady Gaga's YouTube account was suspended Thursday.	What account was suspended on Thursday?	(r) Lady Gaga's Youtube　　　　　　　　　　　Lady Gaga's Instagram (u)	r	r	100	2	FILLER1
FILLER1	John Thornton asked little of man or nature.	Did John Thorton expect a lot from other people?	(r) Yes　　　　　　　　　　　No (u)	u	r	101	2	FILLER1
FILLER1	Proper ventilation will make a backdraft less likely.	Would proper ventilation reduce backdraft?	(r) Yes　　　　　　　　　　　No (u)	r	r	102	2	FILLER1
FILLER2	For centuries, time was measured by the position of the sun with the use of sundials.	Were sundials used for centuries?	(r) Yes　　　　　　　　　　　No (u)	r	a	103	3	FILLER2
FILLER2	The girl's feet were then re-wrapped even tighter than before, causing her footprint to shrink further.	Were the wraps around the girl's feet tighter after they were re-wrapped?	(r) Yes　　　　　　　　　　　No (u)	r	a	104	3	FILLER2
FILLER2	The astronauts used a hefty robotic arm to move the bus-size canister, stuffed with nearly three tons of packing foam.	Did the astronauts move the container by themselves?	(r) Yes　　　　　　　　　　　No (u)	u	a	105	3	FILLER2
FILLER2	Very similar, but even more striking, is the evidence from athletic training.	Is athletic training the only source of evidence?	(r) Yes　　　　　　　　　　　No (u)	u	a	106	3	FILLER2
FILLER2	"I agree that California's ""three strikes and you're out"" law will be a financial disaster for taxpayers who care about education."	Does the speaker think there's drawback of the law?	(r) Yes　　　　　　　　　　　No (u)	r	a	107	3	FILLER2
FILLER2	It was a forbidding challenge, and it says much for Winstanley's persuasive abilities, not to mention his self-confidence.	What better describes Winstanley?	(r) Eloquent　　　　　　　　　　　Uncertain (u)	r	a	108	3	FILLER2
FILLER2	With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.	What happened to the area?	(r) Blizzard　　　　　　　　　　　Drought (u)	r	a	109	3	FILLER2
FILLER2	Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances.	What is steam sterilization good for?	(r) Any waste　　　　　　　　　　　Lab waste (u)	u	a	110	3	FILLER2
FILLER2	From coal to cars, Chinese floods tangle supply chains worldwide.	Do the floods have a global economic effect?	(r) Yes　　　　　　　　　　　No (u)	r	a	111	3	FILLER2
FILLER2	This new film marks 10 years since the death of the superstar.	How long has the artist passed away?	(r) For only a few years　　　　　　　　　　　For about a decade (u)	u	a	112	3	FILLER2
FILLER2	For centuries, time was measured by the position of the sun with the use of sundials.	Were sundials used for centuries?	(r) Yes　　　　　　　　　　　No (u)	r	b	103	3	FILLER2
FILLER2	The girl's feet were then re-wrapped even tighter than before, causing her footprint to shrink further.	Were the wraps around the girl's feet tighter after they were re-wrapped?	(r) Yes　　　　　　　　　　　No (u)	r	b	104	3	FILLER2
FILLER2	The astronauts used a hefty robotic arm to move the bus-size canister, stuffed with nearly three tons of packing foam.	Did the astronauts move the container by themselves?	(r) Yes　　　　　　　　　　　No (u)	u	b	105	3	FILLER2
FILLER2	Very similar, but even more striking, is the evidence from athletic training.	Is athletic training the only source of evidence?	(r) Yes　　　　　　　　　　　No (u)	u	b	106	3	FILLER2
FILLER2	"I agree that California's ""three strikes and you're out"" law will be a financial disaster for taxpayers who care about education."	Does the speaker think there's drawback of the law?	(r) Yes　　　　　　　　　　　No (u)	r	b	107	3	FILLER2
FILLER2	It was a forbidding challenge, and it says much for Winstanley's persuasive abilities, not to mention his self-confidence.	What better describes Winstanley?	(r) Eloquent　　　　　　　　　　　Uncertain (u)	r	b	108	3	FILLER2
FILLER2	With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.	What happened to the area?	(r) Blizzard　　　　　　　　　　　Drought (u)	r	b	109	3	FILLER2
FILLER2	Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances.	What is steam sterilization good for?	(r) Any waste　　　　　　　　　　　Lab waste (u)	u	b	110	3	FILLER2
FILLER2	From coal to cars, Chinese floods tangle supply chains worldwide.	Do the floods have a global economic effect?	(r) Yes　　　　　　　　　　　No (u)	r	b	111	3	FILLER2
FILLER2	This new film marks 10 years since the death of the superstar.	How long has the artist passed away?	(r) For only a few years　　　　　　　　　　　For about a decade (u)	u	b	112	3	FILLER2
FILLER2	For centuries, time was measured by the position of the sun with the use of sundials.	Were sundials used for centuries?	(r) Yes　　　　　　　　　　　No (u)	r	c	103	3	FILLER2
FILLER2	The girl's feet were then re-wrapped even tighter than before, causing her footprint to shrink further.	Were the wraps around the girl's feet tighter after they were re-wrapped?	(r) Yes　　　　　　　　　　　No (u)	r	c	104	3	FILLER2
FILLER2	The astronauts used a hefty robotic arm to move the bus-size canister, stuffed with nearly three tons of packing foam.	Did the astronauts move the container by themselves?	(r) Yes　　　　　　　　　　　No (u)	u	c	105	3	FILLER2
FILLER2	Very similar, but even more striking, is the evidence from athletic training.	Is athletic training the only source of evidence?	(r) Yes　　　　　　　　　　　No (u)	u	c	106	3	FILLER2
FILLER2	I agree that California's three-strikes-and-you're-out law will be a financial disaster for taxpayers who care about education.	Does the speaker think there's drawback of the law?	(r) Yes　　　　　　　　　　　No (u)	r	c	107	3	FILLER2
FILLER2	It was a forbidding challenge, and it says much for Winstanley's persuasive abilities, not to mention his self-confidence.	What better describes Winstanley?	(r) Eloquent　　　　　　　　　　　Uncertain (u)	r	c	108	3	FILLER2
FILLER2	With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.	What happened to the area?	(r) Blizzard　　　　　　　　　　　Drought (u)	r	c	109	3	FILLER2
FILLER2	Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances.	What is steam sterilization good for?	(r) Any waste　　　　　　　　　　　Lab waste (u)	u	c	110	3	FILLER2
FILLER2	From coal to cars, Chinese floods tangle supply chains worldwide.	Do the floods have a global economic effect?	(r) Yes　　　　　　　　　　　No (u)	r	c	111	3	FILLER2
FILLER2	This new film marks 10 years since the death of the superstar.	How long has the artist passed away?	(r) For only a few years　　　　　　　　　　　For about a decade (u)	u	c	112	3	FILLER2
FILLER2	For centuries, time was measured by the position of the sun with the use of sundials.	Were sundials used for centuries?	(r) Yes　　　　　　　　　　　No (u)	r	d	103	3	FILLER2
FILLER2	The girl's feet were then re-wrapped even tighter than before, causing her footprint to shrink further.	Were the wraps around the girl's feet tighter after they were re-wrapped?	(r) Yes　　　　　　　　　　　No (u)	r	d	104	3	FILLER2
FILLER2	The astronauts used a hefty robotic arm to move the bus-size canister, stuffed with nearly three tons of packing foam.	Did the astronauts move the container by themselves?	(r) Yes　　　　　　　　　　　No (u)	u	d	105	3	FILLER2
FILLER2	Very similar, but even more striking, is the evidence from athletic training.	Is athletic training the only source of evidence?	(r) Yes　　　　　　　　　　　No (u)	u	d	106	3	FILLER2
FILLER2	"I agree that California's ""three strikes and you're out"" law will be a financial disaster for taxpayers who care about education."	Does the speaker think there's drawback of the law?	(r) Yes　　　　　　　　　　　No (u)	r	d	107	3	FILLER2
FILLER2	It was a forbidding challenge, and it says much for Winstanley's persuasive abilities, not to mention his self-confidence.	What better describes Winstanley?	(r) Eloquent　　　　　　　　　　　Uncertain (u)	r	d	108	3	FILLER2
FILLER2	With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.	What happened to the area?	(r) Blizzard　　　　　　　　　　　Drought (u)	r	d	109	3	FILLER2
FILLER2	Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances.	What is steam sterilization good for?	(r) Any waste　　　　　　　　　　　Lab waste (u)	u	d	110	3	FILLER2
FILLER2	From coal to cars, Chinese floods tangle supply chains worldwide.	Do the floods have a global economic effect?	(r) Yes　　　　　　　　　　　No (u)	r	d	111	3	FILLER2
FILLER2	This new film marks 10 years since the death of the superstar.	How long has the artist passed away?	(r) For only a few years　　　　　　　　　　　For about a decade (u)	u	d	112	3	FILLER2
FILLER2	For centuries, time was measured by the position of the sun with the use of sundials.	Were sundials used for centuries?	(r) Yes　　　　　　　　　　　No (u)	r	e	103	3	FILLER2
FILLER2	The girl's feet were then re-wrapped even tighter than before, causing her footprint to shrink further.	Were the wraps around the girl's feet tighter after they were re-wrapped?	(r) Yes　　　　　　　　　　　No (u)	r	e	104	3	FILLER2
FILLER2	The astronauts used a hefty robotic arm to move the bus-size canister, stuffed with nearly three tons of packing foam.	Did the astronauts move the container by themselves?	(r) Yes　　　　　　　　　　　No (u)	u	e	105	3	FILLER2
FILLER2	Very similar, but even more striking, is the evidence from athletic training.	Is athletic training the only source of evidence?	(r) Yes　　　　　　　　　　　No (u)	u	e	106	3	FILLER2
FILLER2	"I agree that California's ""three strikes and you're out"" law will be a financial disaster for taxpayers who care about education."	Does the speaker think there's drawback of the law?	(r) Yes　　　　　　　　　　　No (u)	r	e	107	3	FILLER2
FILLER2	It was a forbidding challenge, and it says much for Winstanley's persuasive abilities, not to mention his self-confidence.	What better describes Winstanley?	(r) Eloquent　　　　　　　　　　　Uncertain (u)	r	e	108	3	FILLER2
FILLER2	With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.	What happened to the area?	(r) Blizzard　　　　　　　　　　　Drought (u)	r	e	109	3	FILLER2
FILLER2	Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances.	What is steam sterilization good for?	(r) Any waste　　　　　　　　　　　Lab waste (u)	u	e	110	3	FILLER2
FILLER2	From coal to cars, Chinese floods tangle supply chains worldwide.	Do the floods have a global economic effect?	(r) Yes　　　　　　　　　　　No (u)	r	e	111	3	FILLER2
FILLER2	This new film marks 10 years since the death of the superstar.	How long has the artist passed away?	(r) For only a few years　　　　　　　　　　　For about a decade (u)	u	e	112	3	FILLER2
FILLER2	For centuries, time was measured by the position of the sun with the use of sundials.	Were sundials used for centuries?	(r) Yes　　　　　　　　　　　No (u)	r	f	103	3	FILLER2
FILLER2	The girl's feet were then re-wrapped even tighter than before, causing her footprint to shrink further.	Were the wraps around the girl's feet tighter after they were re-wrapped?	(r) Yes　　　　　　　　　　　No (u)	r	f	104	3	FILLER2
FILLER2	The astronauts used a hefty robotic arm to move the bus-size canister, stuffed with nearly three tons of packing foam.	Did the astronauts move the container by themselves?	(r) Yes　　　　　　　　　　　No (u)	u	f	105	3	FILLER2
FILLER2	Very similar, but even more striking, is the evidence from athletic training.	Is athletic training the only source of evidence?	(r) Yes　　　　　　　　　　　No (u)	u	f	106	3	FILLER2
FILLER2	"I agree that California's ""three strikes and you're out"" law will be a financial disaster for taxpayers who care about education."	Does the speaker think there's drawback of the law?	(r) Yes　　　　　　　　　　　No (u)	r	f	107	3	FILLER2
FILLER2	It was a forbidding challenge, and it says much for Winstanley's persuasive abilities, not to mention his self-confidence.	What better describes Winstanley?	(r) Eloquent　　　　　　　　　　　Uncertain (u)	r	f	108	3	FILLER2
FILLER2	With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.	What happened to the area?	(r) Blizzard　　　　　　　　　　　Drought (u)	r	f	109	3	FILLER2
FILLER2	Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances.	What is steam sterilization good for?	(r) Any waste　　　　　　　　　　　Lab waste (u)	u	f	110	3	FILLER2
FILLER2	From coal to cars, Chinese floods tangle supply chains worldwide.	Do the floods have a global economic effect?	(r) Yes　　　　　　　　　　　No (u)	r	f	111	3	FILLER2
FILLER2	This new film marks 10 years since the death of the superstar.	How long has the artist passed away?	(r) For only a few years　　　　　　　　　　　For about a decade (u)	u	f	112	3	FILLER2
FILLER2	For centuries, time was measured by the position of the sun with the use of sundials.	Were sundials used for centuries?	(r) Yes　　　　　　　　　　　No (u)	r	g	103	3	FILLER2
FILLER2	The girl's feet were then re-wrapped even tighter than before, causing her footprint to shrink further.	Were the wraps around the girl's feet tighter after they were re-wrapped?	(r) Yes　　　　　　　　　　　No (u)	r	g	104	3	FILLER2
FILLER2	The astronauts used a hefty robotic arm to move the bus-size canister, stuffed with nearly three tons of packing foam.	Did the astronauts move the container by themselves?	(r) Yes　　　　　　　　　　　No (u)	u	g	105	3	FILLER2
FILLER2	Very similar, but even more striking, is the evidence from athletic training.	Is athletic training the only source of evidence?	(r) Yes　　　　　　　　　　　No (u)	u	g	106	3	FILLER2
FILLER2	"I agree that California's ""three strikes and you're out"" law will be a financial disaster for taxpayers who care about education."	Does the speaker think there's drawback of the law?	(r) Yes　　　　　　　　　　　No (u)	r	g	107	3	FILLER2
FILLER2	It was a forbidding challenge, and it says much for Winstanley's persuasive abilities, not to mention his self-confidence.	What better describes Winstanley?	(r) Eloquent　　　　　　　　　　　Uncertain (u)	r	g	108	3	FILLER2
FILLER2	With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.	What happened to the area?	(r) Blizzard　　　　　　　　　　　Drought (u)	r	g	109	3	FILLER2
FILLER2	Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances.	What is steam sterilization good for?	(r) Any waste　　　　　　　　　　　Lab waste (u)	u	g	110	3	FILLER2
FILLER2	From coal to cars, Chinese floods tangle supply chains worldwide.	Do the floods have a global economic effect?	(r) Yes　　　　　　　　　　　No (u)	r	g	111	3	FILLER2
FILLER2	This new film marks 10 years since the death of the superstar.	How long has the artist passed away?	(r) For only a few years　　　　　　　　　　　For about a decade (u)	u	g	112	3	FILLER2
FILLER2	For centuries, time was measured by the position of the sun with the use of sundials.	Were sundials used for centuries?	(r) Yes　　　　　　　　　　　No (u)	r	h	103	3	FILLER2
FILLER2	The girl's feet were then re-wrapped even tighter than before, causing her footprint to shrink further.	Were the wraps around the girl's feet tighter after they were re-wrapped?	(r) Yes　　　　　　　　　　　No (u)	r	h	104	3	FILLER2
FILLER2	The astronauts used a hefty robotic arm to move the bus-size canister, stuffed with nearly three tons of packing foam.	Did the astronauts move the container by themselves?	(r) Yes　　　　　　　　　　　No (u)	u	h	105	3	FILLER2
FILLER2	Very similar, but even more striking, is the evidence from athletic training.	Is athletic training the only source of evidence?	(r) Yes　　　　　　　　　　　No (u)	u	h	106	3	FILLER2
FILLER2	"I agree that California's ""three strikes and you're out"" law will be a financial disaster for taxpayers who care about education."	Does the speaker think there's drawback of the law?	(r) Yes　　　　　　　　　　　No (u)	r	h	107	3	FILLER2
FILLER2	It was a forbidding challenge, and it says much for Winstanley's persuasive abilities, not to mention his self-confidence.	What better describes Winstanley?	(r) Eloquent　　　　　　　　　　　Uncertain (u)	r	h	108	3	FILLER2
FILLER2	With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.	What happened to the area?	(r) Blizzard　　　　　　　　　　　Drought (u)	r	h	109	3	FILLER2
FILLER2	Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances.	What is steam sterilization good for?	(r) Any waste　　　　　　　　　　　Lab waste (u)	u	h	110	3	FILLER2
FILLER2	From coal to cars, Chinese floods tangle supply chains worldwide.	Do the floods have a global economic effect?	(r) Yes　　　　　　　　　　　No (u)	r	h	111	3	FILLER2
FILLER2	This new film marks 10 years since the death of the superstar.	How long has the artist passed away?	(r) For only a few years　　　　　　　　　　　For about a decade (u)	u	h	112	3	FILLER2
FILLER2	For centuries, time was measured by the position of the sun with the use of sundials.	Were sundials used for centuries?	(r) Yes　　　　　　　　　　　No (u)	r	i	103	3	FILLER2
FILLER2	The girl's feet were then re-wrapped even tighter than before, causing her footprint to shrink further.	Were the wraps around the girl's feet tighter after they were re-wrapped?	(r) Yes　　　　　　　　　　　No (u)	r	i	104	3	FILLER2
FILLER2	The astronauts used a hefty robotic arm to move the bus-size canister, stuffed with nearly three tons of packing foam.	Did the astronauts move the container by themselves?	(r) Yes　　　　　　　　　　　No (u)	u	i	105	3	FILLER2
FILLER2	Very similar, but even more striking, is the evidence from athletic training.	Is athletic training the only source of evidence?	(r) Yes　　　　　　　　　　　No (u)	u	i	106	3	FILLER2
FILLER2	"I agree that California's ""three strikes and you're out"" law will be a financial disaster for taxpayers who care about education."	Does the speaker think there's drawback of the law?	(r) Yes　　　　　　　　　　　No (u)	r	i	107	3	FILLER2
FILLER2	It was a forbidding challenge, and it says much for Winstanley's persuasive abilities, not to mention his self-confidence.	What better describes Winstanley?	(r) Eloquent　　　　　　　　　　　Uncertain (u)	r	i	108	3	FILLER2
FILLER2	With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.	What happened to the area?	(r) Blizzard　　　　　　　　　　　Drought (u)	r	i	109	3	FILLER2
FILLER2	Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances.	What is steam sterilization good for?	(r) Any waste　　　　　　　　　　　Lab waste (u)	u	i	110	3	FILLER2
FILLER2	From coal to cars, Chinese floods tangle supply chains worldwide.	Do the floods have a global economic effect?	(r) Yes　　　　　　　　　　　No (u)	r	i	111	3	FILLER2
FILLER2	This new film marks 10 years since the death of the superstar.	How long has the artist passed away?	(r) For only a few years　　　　　　　　　　　For about a decade (u)	u	i	112	3	FILLER2
FILLER2	For centuries, time was measured by the position of the sun with the use of sundials.	Were sundials used for centuries?	(r) Yes　　　　　　　　　　　No (u)	r	j	103	3	FILLER2
FILLER2	The girl's feet were then re-wrapped even tighter than before, causing her footprint to shrink further.	Were the wraps around the girl's feet tighter after they were re-wrapped?	(r) Yes　　　　　　　　　　　No (u)	r	j	104	3	FILLER2
FILLER2	The astronauts used a hefty robotic arm to move the bus-size canister, stuffed with nearly three tons of packing foam.	Did the astronauts move the container by themselves?	(r) Yes　　　　　　　　　　　No (u)	u	j	105	3	FILLER2
FILLER2	Very similar, but even more striking, is the evidence from athletic training.	Is athletic training the only source of evidence?	(r) Yes　　　　　　　　　　　No (u)	u	j	106	3	FILLER2
FILLER2	"I agree that California's ""three strikes and you're out"" law will be a financial disaster for taxpayers who care about education."	Does the speaker think there's drawback of the law?	(r) Yes　　　　　　　　　　　No (u)	r	j	107	3	FILLER2
FILLER2	It was a forbidding challenge, and it says much for Winstanley's persuasive abilities, not to mention his self-confidence.	What better describes Winstanley?	(r) Eloquent　　　　　　　　　　　Uncertain (u)	r	j	108	3	FILLER2
